timestamp          , name  , score, is_cpu
2026-01-27 23:10:01, KEaton,  1300, False
2026-01-27 23:10:01, CPU 1 ,     0, True
2026-01-28 12:44:07,Keaton,900,False
2026-01-28 12:44:07,CPU 1,0,True
2026-01-28 12:44:07,CPU 2,0,True
2026-01-30 13:16:40,Player 1,0,False
2026-01-30 13:16:40,CPU 1,0,True
2026-01-30 13:16:40,CPU 2,0,True
